what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.resources",1297461443317
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1297461443317
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1297461443317
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1297461443317
started,bundle,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.core",1297461443317
started,bundle,org.eclipse.cdt.core,5.2.1.201009141542,"org.eclipse.cdt.core",1297461443317
started,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1297461443317
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1297461443317
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1297461443317
started,bundle,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui",1297461443317
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1297461443318
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1297461443318
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1297461443318
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1297461443318
os,sysinfo,,,"win32",1297461443327
arch,sysinfo,,,"x86_64",1297461443327
ws,sysinfo,,,"win32",1297461443327
locale,sysinfo,,,"en_US",1297461443327
processors,sysinfo,,,"2",1297461443328
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1297461443328
java.runtime.version,sysinfo,,,"1.6.0_21-b07",1297461443328
java.specification.name,sysinfo,,,"Java Platform API Specification",1297461443328
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1297461443328
java.specification.version,sysinfo,,,"1.6",1297461443328
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1297461443328
java.version,sysinfo,,,"1.6.0_21",1297461443328
java.vm.info,sysinfo,,,"mixed mode",1297461443328
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1297461443328
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1297461443328
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1297461443328
java.vm.specification.version,sysinfo,,,"1.0",1297461443328
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1297461443328
java.vm.version,sysinfo,,,"17.0-b17",1297461443328
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1297461445806
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1297461445902
closed,view,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.internal.introview",1297461445982
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297461455905
error,log,,,"Error",1297461456654
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297461459593
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1297461462950
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1297461463056
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1297461466001
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1297461467097
opened,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1297461467403
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1297461467593
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1297461484703
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1297461485859
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297461487804
started,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.ui",1297461489447
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297461629044
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.properties",1297461629125
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1297461630915
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1297461631311
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1297461631410
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297461631435
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297461645428
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297461647183
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297461800940
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297461802945
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297461825239
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1297461827582
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297461827901
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297461830084
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1297461831897
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297461838883
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297461869904
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1297461872811
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1297461872828
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1297461872840
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1297461891111
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1297461891420
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1297461893881
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297461902848
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297461934082
executed,command,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.edit.opendecl",1297461960129
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1297461960333
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1297461960472
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1297461963769
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1297461963769
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1297461963897
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1297461965447
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1297461967381
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1297461967585
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1297461997957
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1297461998134
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1297461998769
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1297461998916
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1297462000133
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1297462000403
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1297462001288
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1297462042416
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297462043625
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297462048649
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1297462052563
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1297462057270
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1297462064811
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1297462133816
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1297462230780
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1297462233538
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297462246283
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297462801238
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297462927697
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297462927989
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1297462929323
error,log,,,"Error",1297463657375
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297463657390
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297463666314
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297463667078
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297463668591
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1297463668607
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297463670838
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297463671898
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1297463671914
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1297463673240
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297463677156
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297463679496
error,log,,,"Error",1297463682007
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297463682023
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297463684300
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1297463684768
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297463685112
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297463687654
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297463691071
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297463694768
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1297463694830
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297463698387
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297463714531
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297463746979
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297463747899
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1297463798787
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1297463798849
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1297463804138
error,log,,,"Error",1297463842529
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297463842545
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297463843637
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1297463845259
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297463845587
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297463849019
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1297463850033
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297463850751
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297463853232
error,log,,,"Error",1297463855889
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297463855967
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297463864282
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1297463865701
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297463866044
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297463868291
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297463872316
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297463895364
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1297463921744
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1297463929653
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1297463929825
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1297463936517
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1297463938810
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1297463940901
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1297463940916
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1297463942024
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1297463942991
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1297463944520
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1297463946517
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1297463949886
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1297463950557
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1297463952008
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1297463953006
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1297463971570
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1297463972444
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1297463976110
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297463978434
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297463979854
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1297463980010
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1297463986375
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1297463990384
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1297463996655
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1297463997966
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1297463998480
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1297464002786
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1297464004502
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1297464007497
error,log,,,"Can't access project nature",1297464008995
error,log,,,"Unhandled event loop exception",1297464008995
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297464011117
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297464011195
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1297464011319
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1297464011319
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1297464011397
started,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1297464011413
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1297464011413
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297464011678
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297464013457
error,log,,,"Error",1297464014798
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297464014814
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297464016873
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1297464017481
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297464017809
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297464020399
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1297464036217
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1297464037902
error,log,,,"Error",1297464049789
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297464049805
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297464057901
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1297464058822
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297464059180
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297464061302
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1297464098914
error,log,,,"Error",1297464100302
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297464100318
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297464108586
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1297464109678
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297464110052
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297464111799
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1297464125434
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297464125746
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297464127633
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1297464139209
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1297464142266
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1297464146260
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1297464146416
error,log,,,"Error",1297464148257
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297464148319
error,log,,,"Error",1297464153826
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297464158303
